stage_number,stage_name,agent_id,r2_score,mse,rmse,mae,avg_uncertainty,coverage,training_data_size
9,retrain,2,0.8704070671472199,3.2669897079467773,1.8074815926992942,1.0967013835906982,0.37679797410964966,0.48399999737739563,450
9,retrain,3,0.857083039249904,3.6028835773468018,1.8981263333473886,1.5148948431015015,0.621902585029602,0.328000009059906,450
10,dac,0,0.5851394130315293,10.458481788635254,3.2339576046440768,2.5310559272766113,0.43276798725128174,0.017999999225139618,450
10,dac,1,0.9415112236613303,1.474480390548706,1.214281841480266,0.7211993336677551,0.5864120125770569,0.6179999709129333,450
10,dac,2,0.8660223686851868,3.37752628326416,1.837804745685504,1.2990792989730835,0.37679797410964966,0.25999999046325684,450
10,dac,3,0.9547145594790296,1.1416290998458862,1.0684704487471266,0.7107117772102356,0.621902585029602,0.6980000138282776,450
11,retrain,0,0.7227983246730996,6.988151550292969,2.6435112162222745,1.5542128086090088,0.34811264276504517,0.27000001072883606,500
11,retrain,1,0.9611857806765921,0.9784920811653137,0.9891875864391515,0.5085544586181641,0.41193974018096924,0.7459999918937683,500
11,retrain,2,0.9126066060913368,2.203155040740967,1.4843028803923297,0.8900784850120544,0.32008665800094604,0.49000000953674316,500
11,retrain,3,0.9260916180961327,1.8632029294967651,1.3649919155426398,0.9861831068992615,0.4887726306915283,0.4740000069141388,500
12,dac,0,0.7273372184644533,6.873727321624756,2.621779418949038,2.0406134128570557,0.34811264276504517,0.019999999552965164,500
12,dac,1,0.9705440798949359,0.7425728440284729,0.8617266643364779,0.6048895120620728,0.41193974018096924,0.5099999904632568,500
12,dac,2,0.8998070863610852,2.5258262157440186,1.5892848126575736,1.1436448097229004,0.32008665800094604,0.2759999930858612,500
12,dac,3,0.9740985209567172,0.6529666781425476,0.808063535956516,0.6625143885612488,0.4887726306915283,0.5960000157356262,500
13,retrain,0,0.8133072835359375,4.706454277038574,2.16943639617265,1.2693253755569458,0.27537083625793457,0.24199999868869781,550
13,retrain,1,0.9721936561434692,0.7009876370429993,0.8372500445165705,0.4674741327762604,0.2905048131942749,0.6880000233650208,550
13,retrain,2,0.9340501288803087,1.6625717878341675,1.289407533650307,0.793313205242157,0.2797435522079468,0.4020000100135803,550
13,retrain,3,0.9542984974429621,1.1521179676055908,1.0733675827066844,0.7774470448493958,0.35039737820625305,0.44600000977516174,550
14,dac,0,0.7828533089339331,5.47418737411499,2.339698137391871,1.8141125440597534,0.27537083625793457,0.017999999225139618,550
14,dac,1,0.9726260679009742,0.6900866627693176,0.8307145495110325,0.7162904739379883,0.2905048131942749,0.3499999940395355,550
14,dac,2,0.913868427862376,2.1713449954986572,1.4735484367670637,1.0791245698928833,0.2797435522079468,0.27399998903274536,550
14,dac,3,0.9707256700262796,0.7379949688911438,0.8590663355592185,0.7529865503311157,0.35039737820625305,0.44600000977516174,550
15,retrain,0,0.8658117519271122,3.382835865020752,1.8392487229901104,1.0514298677444458,0.21504899859428406,0.23399999737739563,592
15,retrain,1,0.9770892174253106,0.5775723457336426,0.7599818061859392,0.4788033068180084,0.21917356550693512,0.5199999809265137,600
15,retrain,2,0.9482914601625998,1.3035531044006348,1.141732501245644,0.7197802662849426,0.247122660279274,0.3479999899864197,581
15,retrain,3,0.9468575704658163,1.3397009372711182,1.157454507646464,0.781360387802124,0.2811663746833801,0.33399999141693115,600
16,dac,0,0.8213427951405774,4.503881931304932,2.1222351263007906,1.6447185277938843,0.21504899859428406,0.01600000075995922,592
16,dac,1,0.9734324653123668,0.6697576642036438,0.8183872336514322,0.7249481081962585,0.21917356550693512,0.24799999594688416,600
16,dac,2,0.9300114644160115,1.7643849849700928,1.328301541431799,0.9998371601104736,0.247122660279274,0.18000000715255737,581
16,dac,3,0.9527643982140755,1.1907919645309448,1.0912341474362617,0.988812267780304,0.2811663746833801,0.2160000056028366,600
17,retrain,0,0.8213427951405774,4.503881931304932,2.1222351263007906,1.6447185277938843,0.21504899859428406,0.01600000075995922,592
17,retrain,1,0.9826297356327899,0.4378979206085205,0.6617385591066313,0.39250075817108154,0.17145104706287384,0.5120000243186951,606
17,retrain,2,0.9300114644160115,1.7643849849700928,1.328301541431799,0.9998371601104736,0.247122660279274,0.18000000715255737,581
17,retrain,3,0.9527643982140755,1.1907919645309448,1.0912341474362617,0.988812267780304,0.2811663746833801,0.2160000056028366,600
18,dac,0,0.8095290234310233,4.801702499389648,2.1912787361241035,1.7409905195236206,0.21504899859428406,0.014000000432133675,592
18,dac,1,0.9805970219538199,0.48914188146591187,0.6993867895992258,0.5557384490966797,0.17145104706287384,0.27399998903274536,606
18,dac,2,0.9270800971231654,1.838283658027649,1.355833196978024,1.0195448398590088,0.247122660279274,0.21400000154972076,581
18,dac,3,0.9591334633111898,1.0302302837371826,1.0150026028228611,0.9446088671684265,0.2811663746833801,0.23000000417232513,600
19,final,0,0.808750202404522,4.821336269378662,2.1957541459322494,1.7508904933929443,0.21504899859428406,0.01600000075995922,592
19,final,1,0.9788169275714045,0.5340173840522766,0.7307649307761537,0.595422625541687,0.17145104706287384,0.25600001215934753,606
19,final,2,0.9274754006057598,1.8283182382583618,1.3521531859439455,1.0096272230148315,0.247122660279274,0.22200000286102295,581
19,final,3,0.9633893783610069,0.922940194606781,0.9606977644435221,0.9008749723434448,0.2811663746833801,0.2720000147819519,600
