stage_number,stage_name,agent_id,r2_score,mse,rmse,mae,avg_uncertainty,coverage,training_data_size
14,dac,3,0.8023086503793311,0.510549008846283,0.7145271225406933,0.49545571208000183,0.7675911784172058,0.7099999785423279,880
15,retrain,0,0.8509860538002987,0.384836882352829,0.6203522244280494,0.4005478024482727,0.6484567523002625,0.7674999833106995,960
15,retrain,1,0.7930797800192466,0.5343830585479736,0.7310150877704055,0.4844130575656891,0.5501567125320435,0.7149999737739563,960
15,retrain,2,0.641184895281157,0.9266601800918579,0.9626319026979409,0.5836337804794312,0.5928531885147095,0.7799999713897705,953
15,retrain,3,0.6884892738821012,0.8044939637184143,0.896935874919949,0.598027765750885,0.7069153785705566,0.7612500190734863,933
16,dac,0,0.7492828968215459,0.6474909782409668,0.8046682411037277,0.6318572759628296,0.6484567523002625,0.5824999809265137,960
16,dac,1,0.7662782480879895,0.6035995483398438,0.7769166933074896,0.6057126522064209,0.5501567125320435,0.5987499952316284,960
16,dac,2,0.7088810425277488,0.7518310546875,0.8670819192484064,0.6549922823905945,0.5928531885147095,0.668749988079071,953
16,dac,3,0.8271690347564412,0.4463456869125366,0.6680910768095445,0.48474371433258057,0.7069153785705566,0.6924999952316284,933
17,retrain,0,0.867620992329167,0.34187620878219604,0.5847018118513025,0.3845880925655365,0.6056565642356873,0.7587500214576721,982
17,retrain,1,0.8116065456870668,0.4865366816520691,0.6975218144632246,0.46000000834465027,0.5226506590843201,0.7049999833106995,988
17,retrain,2,0.7088810425277488,0.7518310546875,0.8670819192484064,0.6549922823905945,0.5928531885147095,0.668749988079071,953
17,retrain,3,0.8271690347564412,0.4463456869125366,0.6680910768095445,0.48474371433258057,0.7069153785705566,0.6924999952316284,933
18,dac,0,0.8134082400995971,0.481883704662323,0.6941784386325486,0.5400242805480957,0.6056565642356873,0.5962499976158142,982
18,dac,1,0.7881384770740486,0.5471442937850952,0.7396920263089871,0.5661443471908569,0.5226506590843201,0.6050000190734863,988
18,dac,2,0.7486534448379791,0.649116575717926,0.8056777120647722,0.6365414261817932,0.5928531885147095,0.6524999737739563,953
18,dac,3,0.8642031274378745,0.35070306062698364,0.5922018748931682,0.45337510108947754,0.7069153785705566,0.6937500238418579,933
19,final,0,0.7808305032081433,0.5660175085067749,0.7523413510546758,0.5923163890838623,0.6056565642356873,0.5699999928474426,982
19,final,1,0.7679836798033568,0.5991951823234558,0.7740769873361795,0.603411078453064,0.5226506590843201,0.5899999737739563,988
19,final,2,0.7798109044361513,0.5686507225036621,0.7540893332382193,0.5881932973861694,0.5928531885147095,0.6487500071525574,953
19,final,3,0.8635161128133925,0.3524773120880127,0.5936979973757809,0.4582405984401703,0.7069153785705566,0.7037500143051147,933
